RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
jupiter	(0.02098712, 0.00156175, -5.29853400)	0.02098712	0.001561746	-5.298534	(0.2, 0.0, 0.1)	5.333177	5.074471	5.298598	0.01199983	2.306853	0.0002900625	-1.566579	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.566579	0
jupiter	(0.01283949, 0.00171067, -5.29842200)	0.01283949	0.001710671	-5.298422	(0.2, 0.0, 0.1)	5.333177	5.074471	5.298461	0.01199983	2.306853	0.0003181775	-1.568117	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.568117	0
jupiter	(0.00604978, 0.00183477, -5.29831900)	0.006049778	0.001834773	-5.298319	(0.2, 0.0, 0.1)	5.333177	5.074471	5.298346	0.01199983	2.306853	0.0003416071	-1.569398	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.569398	0
jupiter	(-0.00209789, 0.00198369, -5.29818300)	-0.002097891	0.00198369	-5.298183	(0.2, 0.0, 0.1)	5.333177	5.074471	5.298206	0.01199983	2.306853	0.0003697234	-1.570936	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.570936	0
jupiter	(-0.00888761, 0.00210779, -5.29806000)	-0.00888761	0.002107785	-5.29806	(0.2, 0.0, 0.1)	5.333177	5.074471	5.298091	0.01199983	2.306853	0.000393154	-1.572218	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.572218	0
jupiter	(-0.01703525, 0.00225669, -5.29790100)	-0.01703525	0.002256693	-5.297901	(0.2, 0.0, 0.1)	5.333177	5.074471	5.297952	0.01199983	2.306853	0.0004212714	-1.573756	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.573756	0
jupiter	(-0.02382492, 0.00238078, -5.29775900)	-0.02382492	0.002380779	-5.297759	(0.2, 0.0, 0.1)	5.333177	5.074471	5.297836	0.01199983	2.306853	0.0004447029	-1.575037	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.575037	0
jupiter	(-0.03197248, 0.00252968, -5.29757600)	-0.03197248	0.002529678	-5.297576	(0.2, 0.0, 0.1)	5.333177	5.074471	5.297697	0.01199983	2.306853	0.0004728209	-1.576575	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.576575	0
jupiter	(-0.03876204, 0.00265376, -5.29741500)	-0.03876204	0.002653755	-5.297415	(0.2, 0.0, 0.1)	5.333177	5.074471	5.29758	0.01199983	2.306853	0.0004962529	-1.577857	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.577857	0
jupiter	(-0.04690943, 0.00280264, -5.29720800)	-0.04690943	0.002802642	-5.297208	(0.2, 0.0, 0.1)	5.333177	5.074471	5.29744	0.01199983	2.306853	0.0005243717	-1.579395	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.579395	0
jupiter	(-0.05369884, 0.00292671, -5.29702800)	-0.05369884	0.002926708	-5.297028	(0.2, 0.0, 0.1)	5.333177	5.074471	5.297324	0.01199983	2.306853	0.0005478041	-1.580677	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.580677	0
jupiter	(-0.06048816, 0.00305077, -5.29683700)	-0.06048816	0.003050771	-5.296837	(0.2, 0.0, 0.1)	5.333177	5.074471	5.297206	0.01199983	2.306853	0.0005712368	-1.581959	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.581959	0
jupiter	(-0.06863520, 0.00319964, -5.29659700)	-0.0686352	0.003199639	-5.296597	(0.2, 0.0, 0.1)	5.333177	5.074471	5.297066	0.01199983	2.306853	0.000599356	-1.583498	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.583498	0
jupiter	(-0.07542428, 0.00332369, -5.29638800)	-0.07542428	0.003323689	-5.296388	(0.2, 0.0, 0.1)	5.333177	5.074471	5.296949	0.01199983	2.306853	0.0006227887	-1.58478	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.58478	0
jupiter	(-0.08357100, 0.00347254, -5.29612400)	-0.083571	0.003472542	-5.296124	(0.2, 0.0, 0.1)	5.333177	5.074471	5.296808	0.01199983	2.306853	0.0006509079	-1.586318	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.586318	0
jupiter	(-0.09035979, 0.00359658, -5.29589500)	-0.09035979	0.003596581	-5.295895	(0.2, 0.0, 0.1)	5.333177	5.074471	5.29669	0.01199983	2.306853	0.0006743406	-1.5876	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.5876	0
jupiter	(-0.09850613, 0.00374542, -5.29560800)	-0.09850613	0.003745418	-5.295608	(0.2, 0.0, 0.1)	5.333177	5.074471	5.296549	0.01199983	2.306853	0.0007024598	-1.589139	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.589139	0
jupiter	(-0.10529460, 0.00386944, -5.29536000)	-0.1052946	0.003869443	-5.29536	(0.2, 0.0, 0.1)	5.333177	5.074471	5.296431	0.01199983	2.306853	0.0007258923	-1.590422	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.590422	0
jupiter	(-0.11344050, 0.00401826, -5.29504900)	-0.1134405	0.004018263	-5.295049	(0.2, 0.0, 0.1)	5.333177	5.074471	5.296289	0.01199983	2.306853	0.000754011	-1.59196	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.59196	0
