RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
mars	(-0.37668200, 0.00484105, 1.36210600)	-0.376682	0.004841052	1.362106	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.413082	-0.03208719	-0.5750071	0.003511751	1.842537	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.842537	0
mars	(-0.36367000, 0.00423416, 1.36645700)	-0.36367	0.004234159	1.366457	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.41387	-0.03208719	-0.5750071	0.003080605	1.832845	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.832845	0
mars	(-0.34801360, 0.00350540, 1.37152000)	-0.3480136	0.003505401	1.37152	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.414828	-0.03208719	-0.5750071	0.002563491	1.821229	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.821229	0
mars	(-0.33493290, 0.00289776, 1.37560700)	-0.3349329	0.002897761	1.375607	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.415635	-0.03208719	-0.5750071	0.002132833	1.811561	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.811561	0
mars	(-0.32182290, 0.00228987, 1.37957300)	-0.3218229	0.002289866	1.379573	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.416451	-0.03208719	-0.5750071	0.001702469	1.801905	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.801905	0
mars	(-0.30605380, 0.00156013, 1.38417400)	-0.3060538	0.001560133	1.384174	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.41744	-0.03208719	-0.5750071	0.001186485	1.790332	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.790332	0
mars	(-0.29288330, 0.00095187, 1.38787400)	-0.2928833	0.0009518681	1.387874	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.418274	-0.03208719	-0.5750071	0.0007569269	1.7807	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.7807	0
mars	(-0.27704530, 0.00022185, 1.39215500)	-0.2770453	0.0002218459	1.392155	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.419285	-0.03208719	-0.5750071	0.0002420379	1.769157	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.769157	0
mars	(-0.26382040, -0.00038653, 1.39559000)	-0.2638204	-0.0003865309	1.39559	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.420136	-0.03208719	-0.5750071	-0.0001865009	1.75955	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.75955	0
mars	(-0.24792030, -0.00111653, 1.39955100)	-0.2479203	-0.001116534	1.399551	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.421167	-0.03208719	-0.5750071	-0.0007000402	1.748037	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.748037	0
mars	(-0.23464650, -0.00172477, 1.40271900)	-0.2346465	-0.001724768	1.402719	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.422036	-0.03208719	-0.5750071	-0.00112735	1.738456	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.738456	0
mars	(-0.21869130, -0.00245445, 1.40636000)	-0.2186913	-0.002454446	1.40636	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.423088	-0.03208719	-0.5750071	-0.00163929	1.726974	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.726974	0
mars	(-0.20537450, -0.00306228, 1.40926100)	-0.2053745	-0.003062283	1.409261	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.423973	-0.03208719	-0.5750071	-0.002065164	1.717419	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.717419	0
mars	(-0.18937100, -0.00379133, 1.41258200)	-0.189371	-0.003791334	1.412582	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.425045	-0.03208719	-0.5750071	-0.002575259	1.705969	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.705969	0
mars	(-0.17601690, -0.00439852, 1.41521600)	-0.1760169	-0.004398522	1.415216	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.425946	-0.03208719	-0.5750071	-0.002999495	1.69644	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.69644	0
mars	(-0.15997200, -0.00512665, 1.41821700)	-0.159972	-0.005126645	1.418217	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.427037	-0.03208719	-0.5750071	-0.003507507	1.685021	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.685021	0
mars	(-0.14658620, -0.00573294, 1.42058400)	-0.1465862	-0.005732936	1.420584	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.427954	-0.03208719	-0.5750071	-0.003929909	1.675519	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.675519	0
mars	(-0.13318790, -0.00633874, 1.42283000)	-0.1331879	-0.006338737	1.42283	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.428879	-0.03208719	-0.5750071	-0.00435141	1.666029	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.666029	0
mars	(-0.11709500, -0.00706498, 1.42536500)	-0.117095	-0.00706498	1.425365	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.429997	-0.03208719	-0.5750071	-0.004855973	1.654657	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.654657	0
mars	(-0.10367330, -0.00766953, 1.42734400)	-0.1036733	-0.007669527	1.427344	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.430936	-0.03208719	-0.5750071	-0.00527536	1.645194	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.645194	0
mars	(-0.08755564, -0.00839412, 1.42955900)	-0.08755564	-0.008394118	1.429559	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.432072	-0.03208719	-0.5750071	-0.005777269	1.633855	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.633855	0
mars	(-0.07411607, -0.00899717, 1.43127200)	-0.07411607	-0.008997167	1.431272	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.433027	-0.03208719	-0.5750071	-0.006194354	1.624419	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	1.624419	0
