RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
uranus	(-4.78327100, -0.00357179, -18.35487000)	-4.783271	-0.00357179	-18.35487	(-0.1, 0.0, 0.0)	18.96789	18.94545	18.96789	-0.004564666	-1.505222	-0.0001888429	-1.825687	-0.0001888429	-1.825687	-1.505222	0	0.02	0	0	-1.825687	0
uranus	(-4.78680600, -0.00352098, -18.35398000)	-4.786806	-0.003520982	-18.35398	(-0.1, 0.0, 0.0)	18.96791	18.94545	18.96791	-0.004564666	-1.505222	-0.0001861641	-1.82588	-0.0001861641	-1.82588	-1.505222	0	0.02	0	0	-1.82588	0
uranus	(-4.79104900, -0.00346001, -18.35290000)	-4.791049	-0.003460013	-18.3529	(-0.1, 0.0, 0.0)	18.96794	18.94545	18.96794	-0.004564666	-1.505222	-0.0001829494	-1.82611	-0.0001829494	-1.82611	-1.505222	0	0.02	0	0	-1.82611	0
uranus	(-4.79458300, -0.00340920, -18.35201000)	-4.794583	-0.003409204	-18.35201	(-0.1, 0.0, 0.0)	18.96797	18.94545	18.96797	-0.004564666	-1.505222	-0.0001802705	-1.826303	-0.0001802705	-1.826303	-1.505222	0	0.02	0	0	-1.826303	0
uranus	(-4.79882400, -0.00334823, -18.35093000)	-4.798824	-0.003348233	-18.35093	(-0.1, 0.0, 0.0)	18.968	18.94545	18.968	-0.004564666	-1.505222	-0.0001770558	-1.826533	-0.0001770558	-1.826533	-1.505222	0	0.02	0	0	-1.826533	0
uranus	(-4.80235800, -0.00329742, -18.35003000)	-4.802358	-0.003297423	-18.35003	(-0.1, 0.0, 0.0)	18.96803	18.94545	18.96803	-0.004564666	-1.505222	-0.0001743769	-1.826725	-0.0001743769	-1.826725	-1.505222	0	0.02	0	0	-1.826725	0
uranus	(-4.80659900, -0.00323645, -18.34895000)	-4.806599	-0.003236452	-18.34895	(-0.1, 0.0, 0.0)	18.96806	18.94545	18.96806	-0.004564666	-1.505222	-0.0001711621	-1.826956	-0.0001711621	-1.826956	-1.505222	0	0.02	0	0	-1.826956	0
uranus	(-4.81013300, -0.00318564, -18.34805000)	-4.810133	-0.003185641	-18.34805	(-0.1, 0.0, 0.0)	18.96808	18.94545	18.96808	-0.004564666	-1.505222	-0.0001684832	-1.827148	-0.0001684832	-1.827148	-1.505222	0	0.02	0	0	-1.827148	0
uranus	(-4.81366700, -0.00313483, -18.34715000)	-4.813667	-0.003134831	-18.34715	(-0.1, 0.0, 0.0)	18.96811	18.94545	18.96811	-0.004564666	-1.505222	-0.0001658042	-1.827341	-0.0001658042	-1.827341	-1.505222	0	0.02	0	0	-1.827341	0
uranus	(-4.81790800, -0.00307386, -18.34607000)	-4.817908	-0.003073858	-18.34607	(-0.1, 0.0, 0.0)	18.96814	18.94545	18.96814	-0.004564666	-1.505222	-0.0001625895	-1.827571	-0.0001625895	-1.827571	-1.505222	0	0.02	0	0	-1.827571	0
uranus	(-4.82144100, -0.00302305, -18.34517000)	-4.821441	-0.003023047	-18.34517	(-0.1, 0.0, 0.0)	18.96817	18.94545	18.96817	-0.004564666	-1.505222	-0.0001599105	-1.827764	-0.0001599105	-1.827764	-1.505222	0	0.02	0	0	-1.827764	0
uranus	(-4.82568100, -0.00296207, -18.34409000)	-4.825681	-0.002962072	-18.34409	(-0.1, 0.0, 0.0)	18.9682	18.94545	18.9682	-0.004564666	-1.505222	-0.0001566957	-1.827994	-0.0001566957	-1.827994	-1.505222	0	0.02	0	0	-1.827994	0
uranus	(-4.82921400, -0.00291126, -18.34319000)	-4.829214	-0.00291126	-18.34319	(-0.1, 0.0, 0.0)	18.96823	18.94545	18.96823	-0.004564666	-1.505222	-0.0001540166	-1.828187	-0.0001540166	-1.828187	-1.505222	0	0.02	0	0	-1.828187	0
uranus	(-4.83345400, -0.00285029, -18.34210000)	-4.833454	-0.002850285	-18.3421	(-0.1, 0.0, 0.0)	18.96826	18.94545	18.96826	-0.004564666	-1.505222	-0.0001508018	-1.828417	-0.0001508018	-1.828417	-1.505222	0	0.02	0	0	-1.828417	0
uranus	(-4.83698600, -0.00279947, -18.34120000)	-4.836986	-0.002799473	-18.3412	(-0.1, 0.0, 0.0)	18.96829	18.94545	18.96829	-0.004564666	-1.505222	-0.0001481228	-1.828609	-0.0001481228	-1.828609	-1.505222	0	0.02	0	0	-1.828609	0
uranus	(-4.84122500, -0.00273850, -18.34011000)	-4.841225	-0.002738497	-18.34011	(-0.1, 0.0, 0.0)	18.96832	18.94545	18.96832	-0.004564666	-1.505222	-0.0001449079	-1.82884	-0.0001449079	-1.82884	-1.505222	0	0.02	0	0	-1.82884	0
uranus	(-4.84475700, -0.00268768, -18.33921000)	-4.844757	-0.002687683	-18.33921	(-0.1, 0.0, 0.0)	18.96834	18.94545	18.96834	-0.004564666	-1.505222	-0.0001422288	-1.829032	-0.0001422288	-1.829032	-1.505222	0	0.02	0	0	-1.829032	0
uranus	(-4.84899600, -0.00262671, -18.33812000)	-4.848996	-0.002626706	-18.33812	(-0.1, 0.0, 0.0)	18.96837	18.94545	18.96837	-0.004564666	-1.505222	-0.000139014	-1.829263	-0.000139014	-1.829263	-1.505222	0	0.02	0	0	-1.829263	0
uranus	(-4.85252800, -0.00257589, -18.33721000)	-4.852528	-0.002575892	-18.33721	(-0.1, 0.0, 0.0)	18.9684	18.94545	18.9684	-0.004564666	-1.505222	-0.0001363349	-1.829455	-0.0001363349	-1.829455	-1.505222	0	0.02	0	0	-1.829455	0
