RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
merkur	(-0.27958010, 0.02551511, -0.18855120)	-0.2795801	0.02551511	-0.1885512	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3383796	0.06361996	-2.841778	0.07601995	-2.531208	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.531208	0
merkur	(-0.29666000, 0.02427641, -0.15852290)	-0.29666	0.02427641	-0.1585229	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3373635	0.06361996	-2.841778	0.07268263	-2.633704	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.633704	0
merkur	(-0.30878670, 0.02307069, -0.13235750)	-0.3087867	0.02307069	-0.1323575	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3368233	0.06361996	-2.841778	0.06930272	-2.719468	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.719468	0
merkur	(-0.32068040, 0.02142635, -0.09983658)	-0.3206804	0.02142635	-0.09983658	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3365501	0.06361996	-2.841778	0.06456663	-2.822586	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.822586	0
merkur	(-0.32829690, 0.01990170, -0.07200605)	-0.3282969	0.0199017	-0.07200605	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3366376	0.06361996	-2.841778	0.06009284	-2.90851	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.90851	0
merkur	(-0.33377590, 0.01824742, -0.04370585)	-0.3337759	0.01824742	-0.04370585	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3370108	0.06361996	-2.841778	0.05518388	-2.99427	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.99427	0
merkur	(-0.33749180, 0.01610702, -0.00938659)	-0.3374918	0.01610702	-0.009386586	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3378308	0.06361996	-2.841778	0.04878554	-3.096765	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-3.096765	0
merkur	(-0.33819890, 0.01420833, 0.01929393)	-0.3381989	0.01420833	0.01929393	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3388171	0.06361996	-2.841778	0.04309189	3.101518	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	3.101518	0
merkur	(-0.33620280, 0.01181138, 0.05353362)	-0.3362028	0.01181138	0.05353362	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3403513	0.06361996	-2.841778	0.0359087	3.000437	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	3.000437	0
merkur	(-0.33221040, 0.00973111, 0.08171038)	-0.3322104	0.009731113	0.08171038	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3419091	0.06361996	-2.841778	0.02969778	2.917008	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	2.917008	0
